ID	Concept	Doculect	Value	Tokens
18151	ashes	e53miutini	mòjù	m o j u
18152	bed	e53miutini	ɣetandá	ɣ e t a n d a
18153	big	e53miutini	-nɛ́nɛ	n ɛ n ɛ
18154	bird	e53miutini	ɲɔ̀nì	ɲ ɔ n i
18155	bite	e53miutini	-róma	r o m a
18156	blood	e53miutini	ðáríkɛ́	ð a r i k ɛ
18157	bone	e53miutini	moéndéndé	m o e n d e n d e
18158	breast	e53miutini	ɲɔ̀ntɔ̀	ɲ ɔ n t ɔ
18159	burn	e53miutini	-éːðia	eː ð i a
18160	child	e53miutini	moáːna	m o aː n a
18161	cloud	e53miutini	ètù	e t u
18162	come	e53miutini	-èːja	eː j a
18163	count	e53miutini	-tára	t a r a
18164	die	e53miutini	-kúa	k u a
18165	dog	e53miutini	kúro	k u r o
18166	drink	e53miutini	-ɲúá	ɲ u a
18167	ear	e53miutini	ɣotó	ɣ o t o
18168	eat	e53miutini	-reá	r e a
18169	egg	e53miutini	etúmbé	e t u m b e
18170	elephant	e53miutini	ɲjɔ̀ɣù	ɲ j ɔ ɣ u
18171	eye	e53miutini	riíðɔ	r i i ð ɔ
18172	face	e53miutini	oðío	o ð i o
18173	fall	e53miutini	-ɣoà	ɣ o a
18174	fat, oil	e53miutini	maɣúta	m a ɣ u t a
18175	feather	e53miutini	ɣuɛ́	ɣ u ɛ
18176	fingernail	e53miutini	rokuɲó	r o k u ɲ o
18177	fire	e53miutini	mòàŋkì	m o a ŋ k i
18178	fire-wood	e53miutini	ŋkó	ŋ k o
18179	fish	e53miutini	(ɣ)ekoyó	ɣ e k o j o
18180	five	e53miutini	-táːnɔ́	t aː n ɔ
18181	fly	e53miutini	-βùːròkà	β uː r o k a
18182	four	e53miutini	-ná	n a
18183	give	e53miutini	-á	a
18184	goat	e53miutini	mbóri	m b o r i
18185	hair	e53miutini	ɲcíori	ɲ c i o r i
18186	head	e53miutini	kèɔ̀ŋgɔ́	k e ɔ ŋ g ɔ
18187	hear	e53miutini	-íːɣwa	iː ɣ w a
18188	heart	e53miutini	ŋkɔ́rɔ	ŋ k ɔ r ɔ
18189	house	e53miutini	ɲɔːmbá	ɲ ɔː m b a
18190	hunger	e53miutini	mpára	m p a r a
18191	intestine	e53miutini	màrà	m a r a
18192	iron	e53miutini	(ɲ)cùːmà	ɲ c uː m a
18193	kill	e53miutini	-óraɣa	o r a ɣ a
18194	knee	e53miutini	erú	e r u
18195	know	e53miutini	-mɛ̀ɲà	m ɛ ɲ a
18196	leaf	e53miutini	eβóːra	e β oː r a
18197	leg	e53miutini	kòɣòrò	k o ɣ o r o
18198	liver	e53miutini	etɛ́ma	e t ɛ m a
18199	louse	e53miutini	ndàà	n d a a
18200	moon	e53miutini	moɛ́ːri	m o ɛː r i
18201	mouth	e53miutini	kàɲùà	k a ɲ u a
18202	name	e53miutini	riéːtwa	r i eː t w a
18203	navel	e53miutini	mokɔ́u	m o k ɔ u
18204	neck	e53miutini	ŋkíːŋgɔ́	ŋ k iː ŋ g ɔ
18205	night	e53miutini	otúko	o t u k o
18206	nose	e53miutini	ɲóːro	ɲ oː r o
18207	one	e53miutini	-mwɛ́	m w ɛ
18208	person	e53miutini	mòːntò	m oː n t o
18209	rain	e53miutini	ŋgaí	ŋ g a i
18210	road	e53miutini	ɲjerá	ɲ j e r a
18211	root	e53miutini	mòrì	m o r i
18212	salt	e53miutini	cùmbè	c u m b e
18213	sand	e53miutini	mòðàŋgà	m o ð a ŋ g a
18214	see	e53miutini	-ɔ́na	ɔ n a
18215	send	e53miutini	-tóma	t o m a
18216	shame	e53miutini	nðàò	n ð a o
18217	skin	e53miutini	ɣekɔndɛ́	ɣ e k ɔ n d ɛ
18218	smoke	e53miutini	tɔːɣí	t ɔː ɣ i
18219	spear	e53miutini	etúmɔ	e t u m ɔ
18220	steal	e53miutini	-íːya	iː j a
18221	stone	e53miutini	eíɣa	e i ɣ a
18222	sun	e53miutini	rióːa	r i oː a
18223	tail	e53miutini	moɲíːríða	m o ɲ iː r i ð a
18224	ten	e53miutini	ekómi	e k o m i
18225	three	e53miutini	-ðáto	ð a t o
18226	tongue	e53miutini	roómɛ	r o o m ɛ
18227	tooth	e53miutini	èèɣɔ̀	e e ɣ ɔ
18228	tree	e53miutini	moté	m o t e
18229	two	e53miutini	-eré	e r e
18230	village	e53miutini	ntóːra	n t oː r a
18231	vomit	e53miutini	-táeka	t a e k a
18232	war	e53miutini	ndòà	n d o a
18233	water	e53miutini	roóje	r o o j e
18234	wind	e53miutini	rùːwɔ̀	r uː w ɔ
18235	woman	e53miutini	moká	m o k a
18236	animal	e53tigania	ɲama	ɲ a m a
18237	arm	e53tigania	ɲjara	ɲ j a r a
18238	ashes	e53tigania	muu	m u u
18239	bark	e53tigania	icau	i c a u
18240	bed	e53tigania	itanda	i t a n d a
18241	belly	e53tigania	nda	n d a
18242	big	e53tigania	-nɛnɛ	n ɛ n ɛ
18243	bird	e53tigania	ɲɔni	ɲ ɔ n i
18244	bite	e53tigania	-ruma	r u m a
18245	blood	e53tigania	ðarikɛ	ð a r i k ɛ
18246	bone	e53tigania	muluitu	m u l u i t u
18247	breast	e53tigania	ɲɔntɔ	ɲ ɔ n t ɔ
18248	burn	e53tigania	-akana	a k a n a
18249	child	e53tigania	mwaana	m w a a n a
18250	cloud	e53tigania	itu	i t u
18251	come	e53tigania	iyu	i j u
18252	count	e53tigania	-tala	t a l a
18253	dew	e53tigania	imɛ	i m ɛ
18254	die	e53tigania	-kua	k u a
18255	dog	e53tigania	kuru	k u r u
18256	drink	e53tigania	-ɲua	ɲ u a
18257	ear	e53tigania	utu	u t u
18258	eat	e53tigania	-ria	r i a
18259	egg	e53tigania	ŋkala	ŋ k a l a
18260	elephant	e53tigania	ɲjɔu	ɲ j ɔ u
18261	eye	e53tigania	riiðɔ	r i i ð ɔ
18262	face	e53tigania	uðiu	u ð i u
18263	fall	e53tigania	-wa	w a
18264	fat, oil	e53tigania	mauta	m a u t a
18265	feather	e53tigania	mbwi	m b w i
18266	fingernail	e53tigania	rukuɲu	r u k u ɲ u
18267	fire	e53tigania	mwɔŋki	m w ɔ ŋ k i
18268	fire-wood	e53tigania	ŋku	ŋ k u
18269	fish	e53tigania	ikuyu	i k u j u
18270	five	e53tigania	iðano	i ð a n o
18271	fly	e53tigania	-buruka	b u r u k a
18272	four	e53tigania	iɲa	i ɲ a
18273	give	e53tigania	-aa	a a
18274	goat	e53tigania	mburi	m b u r i
18275	hair	e53tigania	ɲjwiri	ɲ j w i r i
18276	head	e53tigania	kiɔŋgɔ	k i ɔ ŋ g ɔ
18277	hear	e53tigania	-ikua	i k u a
18278	heart	e53tigania	ŋkɔrɔ	ŋ k ɔ r ɔ
18279	horn	e53tigania	rwɔi	r w ɔ i
18280	house	e53tigania	ɲumba	ɲ u m b a
18281	hunger	e53tigania	mpara	m p a r a
18282	intestine	e53tigania	mara	m a r a
18283	iron	e53tigania	iðaa	i ð a a
18284	kill	e53tigania	-uraana	u r a a n a
18285	knee	e53tigania	iru	i r u
18286	knife	e53tigania	kiciu	k i c i u
18287	know	e53tigania	-mɛɲa	m ɛ ɲ a
18288	leaf	e53tigania	imura	i m u r a
18289	leg	e53tigania	kuuru	k u u r u
18290	liver	e53tigania	itɛma	i t ɛ m a
18291	louse	e53tigania	ndaa	n d a a
18292	man	e53tigania	ndumɛ	n d u m ɛ
18293	moon	e53tigania	mwɛri	m w ɛ r i
18294	mouth	e53tigania	murɔmɔ	m u r ɔ m ɔ
18295	name	e53tigania	riitwa	r i i t w a
18296	navel	e53tigania	mukɔu	m u k ɔ u
18297	neck	e53tigania	ŋkiŋgɔ	ŋ k i ŋ g ɔ
18298	night	e53tigania	utuku	u t u k u
18299	nose	e53tigania	ɲuuru	ɲ u u r u
18300	one	e53tigania	imwɛ	i m w ɛ
18301	person	e53tigania	muntu	m u n t u
18302	rain	e53tigania	ŋgai	ŋ g a i
18303	road	e53tigania	ɲjira	ɲ j i r a
18304	root	e53tigania	muri	m u r i
18305	salt	e53tigania	cumbi	c u m b i
18306	sand	e53tigania	muðaŋga	m u ð a ŋ g a
18307	see	e53tigania	-ɔna	ɔ n a
18308	send	e53tigania	-tuma	t u m a
18309	shame	e53tigania	ucɔnɔki	u c ɔ n ɔ k i
18310	sing	e53tigania	-ina	i n a
18311	skin	e53tigania	muuta	m u u t a
18312	sky	e53tigania	iuru	i u r u
18313	sleep	e53tigania	-maama	m a a m a
18314	smoke	e53tigania	ntɔɔ	n t ɔ ɔ
18315	snake	e53tigania	ndatu	n d a t u
18316	spear	e53tigania	itumɔ	i t u m ɔ
18317	steal	e53tigania	-iya	i j a
18318	stone	e53tigania	iiya	i i j a
18319	sun	e53tigania	riua	r i u a
18320	tail	e53tigania	muɲiriða	m u ɲ i r i ð a
18321	ten	e53tigania	ikumi	i k u m i
18322	three	e53tigania	iðatu	i ð a t u
18323	tongue	e53tigania	ruumɛ	r u u m ɛ
18324	tooth	e53tigania	iyɔ	i j ɔ
18325	tree	e53tigania	muti	m u t i
18326	two	e53tigania	iyili	i j i l i
18327	urine	e53tigania	maumɔɔ	m a u m ɔ ɔ
18328	village	e53tigania	ntuura	n t u u r a
18329	vomit	e53tigania	-taika	t a i k a
18330	walk	e53tigania	-ita	i t a
18331	war	e53tigania	ndwa	n d w a
18332	water	e53tigania	rui	r u i
18333	wind	e53tigania	ruɔ	r u ɔ
18334	woman	e53tigania	muka	m u k a
18335	animal	e541chuka	ɲama	ɲ a m a
18336	arm	e541chuka	njara	n j a r a
18337	ashes	e541chuka	mou	m o u
18338	bark	e541chuka	egoko	e g o k o
18339	bed	e541chuka	orere	o r e r e
18340	belly	e541chuka	nda	n d a
18341	big	e541chuka	kinene	k i n e n e
18342	bird	e541chuka	gacici	g a c i c i
18343	bite	e541chuka	koroma	k o r o m a
18344	blood	e541chuka	ndamu	n d a m u
18345	bone	e541chuka	ibindi	i b i n d i
18346	breast	e541chuka	ɲonto	ɲ o n t o
18347	burn	e541chuka	kubibia	k u b i b i a
18348	child	e541chuka	kara	k a r a
18349	cloud	e541chuka	itu	i t u
18350	come	e541chuka	guca	g u c a
18351	count	e541chuka	gotara	g o t a r a
18352	dew	e541chuka	ime	i m e
18353	die	e541chuka	gukua	g u k u a
18354	dog	e541chuka	kuro	k u r o
18355	drink	e541chuka	kuɲua	k u ɲ u a
18356	ear	e541chuka	gutu	g u t u
18357	eat	e541chuka	korea	k o r e a
18358	egg	e541chuka	itumbi	i t u m b i
18359	elephant	e541chuka	njogu	n j o g u
18360	eye	e541chuka	riðo	r i ð o
18361	face	e541chuka	uðiu	u ð i u
18362	fall	e541chuka	kugwa	k u g w a
18363	fat, oil	e541chuka	maguta	m a g u t a
18364	feather	e541chuka	mabuta	m a b u t a
18365	fingernail	e541chuka	rukunju	r u k u n j u
18366	fire	e541chuka	mwanki	m w a n k i
18367	fire-wood	e541chuka	nku	n k u
18368	fish	e541chuka	ekoo	e k o o
18369	five	e541chuka	itano	i t a n o
18370	fly	e541chuka	kobima	k o b i m a
18371	four	e541chuka	iɲa	i ɲ a
18372	give	e541chuka	kubecana	k u b e c a n a
18373	goat	e541chuka	mbori	m b o r i
18374	ground, soil	e541chuka	moðetu	m o ð e t u
18375	hair	e541chuka	njoiri	n j o i r i
18376	head	e541chuka	kiongo	k i o n g o
18377	hear	e541chuka	kuigua	k u i g u a
18378	heart	e541chuka	nkoro	n k o r o
18379	horn	e541chuka	rugoa	r u g o a
18380	house	e541chuka	ɲomba	ɲ o m b a
18381	hunger	e541chuka	yiura	j i u r a
18382	intestine	e541chuka	mara	m a r a
18383	iron	e541chuka	kigera	k i g e r a
18384	kill	e541chuka	koraga	k o r a g a
18385	knee	e541chuka	eru	e r u
18386	knife	e541chuka	kabiu	k a b i u
18387	know	e541chuka	kumeɲa	k u m e ɲ a
18388	leaf	e541chuka	eto	e t o
18389	leg	e541chuka	kuguru	k u g u r u
18390	liver	e541chuka	kigori	k i g o r i
18391	louse	e541chuka	ndaa	n d a a
18392	man	e541chuka	ndome	n d o m e
18393	moon	e541chuka	mweri	m w e r i
18394	mouth	e541chuka	muromo	m u r o m o
18395	name	e541chuka	riitʷa	r i i tʷ a
18396	neck	e541chuka	nkingo	n k i n g o
18397	night	e541chuka	utuku	u t u k u
18398	nose	e541chuka	ɲiuru	ɲ i u r u
18399	one	e541chuka	imwe	i m w e
18400	person	e541chuka	muntu	m u n t u
18401	rain	e541chuka	mbura	m b u r a
18402	road	e541chuka	gatira	g a t i r a
18403	root	e541chuka	mori	m o r i
18404	salt	e541chuka	cumbi	c u m b i
18405	sand	e541chuka	moðanga	m o ð a n g a
18406	see	e541chuka	kuona	k u o n a
18407	send	e541chuka	gutuma	g u t u m a
18408	shame	e541chuka	nðoni	n ð o n i
18409	sing	e541chuka	kuina	k u i n a
18410	skin	e541chuka	gekonde homme	g e k o n d e + h o m m e
18411	sky	e541chuka	iguru	i g u r u
18412	sleep	e541chuka	toro	t o r o
18413	smoke	e541chuka	ntogo	n t o g o
18414	snake	e541chuka	njoka	n j o k a
18415	spear	e541chuka	itumo	i t u m o
18416	steal	e541chuka	kuia	k u i a
18417	stone	e541chuka	ebiga	e b i g a
18418	sun	e541chuka	riua	r i u a
18419	tail	e541chuka	motiro	m o t i r o
18420	ten	e541chuka	ikumi	i k u m i
18421	three	e541chuka	iðatu	i ð a t u
18422	tongue	e541chuka	roreme	r o r e m e
18423	tooth	e541chuka	igego	i g e g o
18424	tree	e541chuka	muiti	m u i t i
18425	two	e541chuka	ciiri	c i i r i
18426	urine	e541chuka	maumago	m a u m a g o
18427	village	e541chuka	itura	i t u r a
18428	vomit	e541chuka	gotabika	g o t a b i k a
18429	walk	e541chuka	koðei na maguru	k o ð e i + n a + m a g u r u
18430	war	e541chuka	mbara	m b a r a
18431	water	e541chuka	runci	r u n c i
18432	wind	e541chuka	rukungi	r u k u n g i
18433	woman	e541chuka	muntu muka	m u n t u + m u k a
18434	animal	e54tharaka	ɲama	ɲ a m a
18435	arm	e54tharaka	njara	n j a r a
18436	ashes	e54tharaka	muuhu	m u u h u
18437	bark	e54tharaka	ithendu	i t h e n d u
18438	bed	e54tharaka	uriri	u r i r i
18439	belly	e54tharaka	nda	n d a
18440	big	e54tharaka	inene	i n e n e
18441	bird	e54tharaka	ɲoni	ɲ o n i
18442	bite	e54tharaka	kuruma	k u r u m a
18443	blood	e54tharaka	nthakame	n t h a k a m e
18444	bone	e54tharaka	mwɨndɨ	m w ɨ n d ɨ
18445	breast	e54tharaka	ɲonto	ɲ o n t o
18446	burn	e54tharaka	kubithia	k u b i t h i a
18447	child	e54tharaka	kaana	k a a n a
18448	cloud	e54tharaka	itu ria mbura	i t u + r i a + m b u r a
18449	come	e54tharaka	kwija	k w i j a
18450	count	e54tharaka	utari	u t a r i
18451	die	e54tharaka	gukua	g u k u a
18452	dog	e54tharaka	ngiti	n g i t i
18453	drink	e54tharaka	kuɲua	k u ɲ u a
18454	ear	e54tharaka	gutu	g u t u
18455	eat	e54tharaka	kuria	k u r i a
18456	egg	e54tharaka	ikome	i k o m e
18457	elephant	e54tharaka	njogu	n j o g u
18458	eye	e54tharaka	riitho	r i i t h o
18459	face	e54tharaka	uthiu	u t h i u
18460	fall	e54tharaka	nagirire	n a g i r i r e
18461	fat, oil	e54tharaka	maguta	m a g u t a
18462	feather	e54tharaka	magwaje	m a g w a j e
18463	fingernail	e54tharaka	nkuɲu	n k u ɲ u
18464	fire	e54tharaka	mwaniki	m w a n i k i
18465	fire-wood	e54tharaka	nkuu	n k u u
18466	fish	e54tharaka	ikuungara	i k u u n g a r a
18467	five	e54tharaka	itaano	i t a a n o
18468	fly	e54tharaka	kuburuka	k u b u r u k a
18469	four	e54tharaka	iɲa	i ɲ a
18470	give	e54tharaka	kunenkanira	k u n e n k a n i r a
18471	goat	e54tharaka	ruburi	r u b u r i
18472	ground, soil	e54tharaka	muðetu	m u ð e t u
18473	hair	e54tharaka	mutundu	m u t u n d u
18474	head	e54tharaka	mutwe	m u t w e
18475	hear	e54tharaka	kwigua	k w i g u a
18476	heart	e54tharaka	nkoro	n k o r o
18477	horn	e54tharaka	rugoji(ngochi)	r u g o j i
18478	house	e54tharaka	ɲomba	ɲ o m b a
18479	hunger	e54tharaka	iura	i u r a
18480	intestine	e54tharaka	iu	i u
18481	iron	e54tharaka	ruthuku	r u t h u k u
18482	kill	e54tharaka	kwitha	k w i t h a
18483	knee	e54tharaka	iru	i r u
18484	knife	e54tharaka	kajiu	k a j i u
18485	know	e54tharaka	kumeɲa	k u m e ɲ a
18486	leaf	e54tharaka	ithangu	i t h a n g u
18487	leg	e54tharaka	kuguru	k u g u r u
18488	liver	e54tharaka	itema	i t e m a
18489	louse	e54tharaka	ndaa	n d a a
18490	man	e54tharaka	murume	m u r u m e
18491	moon	e54tharaka	mweri	m w e r i
18492	mouth	e54tharaka	kaɲua	k a ɲ u a
18493	name	e54tharaka	riitʷa	r i i tʷ a
18494	neck	e54tharaka	nkingo	n k i n g o
18495	night	e54tharaka	utuku	u t u k u
18496	nose	e54tharaka	nuiuru	n u i u r u
18497	one	e54tharaka	imwe	i m w e
18498	person	e54tharaka	muntu	m u n t u
18499	rain	e54tharaka	mbura	m b u r a
18500	road	e54tharaka	njira	n j i r a
18501	root	e54tharaka	kuriama	k u r i a m a
18502	salt	e54tharaka	chumbi	tʃ u m b i
18503	sand	e54tharaka	muthanga	m u t h a n g a
18504	see	e54tharaka	kwoona	k w o o n a
18505	send	e54tharaka	gutuma	g u t u m a
18506	shame	e54tharaka	nthoni	n t h o n i
18507	sing	e54tharaka	kwina	k w i n a
18508	skin	e54tharaka	mʷiri	m w i r i
18509	sky	e54tharaka	matu(iguru)	m a t u
18510	sleep	e54tharaka	gukoma	g u k o m a
18511	smoke	e54tharaka	ntoogo	n t o o g o
18512	snake	e54tharaka	ɲoka	ɲ o k a
18513	spear	e54tharaka	itumo	i t u m o
18514	steal	e54tharaka	kwiya	k w i j a
18515	stone	e54tharaka	iga	i g a
18516	sun	e54tharaka	mwathu	m w a t h u
18517	tail	e54tharaka	muɲiiritha	m u ɲ i i r i t h a
18518	ten	e54tharaka	ikumi	i k u m i
18519	three	e54tharaka	ithatu	i t h a t u
18520	tongue	e54tharaka	rurime	r u r i m e
18521	tooth	e54tharaka	igego	i g e g o
18522	tree	e54tharaka	uti	u t i
18523	two	e54tharaka	chiiri	tʃ i i r i
18524	urine	e54tharaka	maumago	m a u m a g o
18525	village	e54tharaka	ntuura	n t u u r a
18526	vomit	e54tharaka	gutaika	g u t a i k a
18527	walk	e54tharaka	tuði mpoora	t u ð i + m p o o r a
18528	war	e54tharaka	ndwaa	n d w a a
18529	water	e54tharaka	runji	r u n j i
18530	wind	e54tharaka	ruugo	r u u g o
18531	woman	e54tharaka	muka	m u k a
18532	animal	e55kamba	ɲama	ɲ a m a
18533	arm	e55kamba	kẅɔ́kɔ̏	k w ɔ k ɔ
18534	ashes	e55kamba	mou	m o u
18535	bark	e55kamba	ekɔndɛ	e k ɔ n d ɛ
18536	bed	e55kamba	ketanda	k e t a n d a
18537	belly	e55kamba	eβu	e β u
18538	big	e55kamba	-nɛ́nɛ̏	n ɛ n ɛ
18539	bird	e55kamba	esone	e s o n e
18540	bite	e55kamba	-ómȁ, óma	o m a
18541	blood	e55kamba	nðakamɛ	n ð a k a m ɛ
18542	bone	e55kamba	eβende	e β e n d e
18543	breast	e55kamba	nɔndɔ	n ɔ n d ɔ
18544	burn	e55kamba	-βeːβya	β eː β j a
18545	child	e55kamba	kaana	k a a n a
18546	cloud	e55kamba	eð(w)ɛɔ	e ð w ɛ ɔ
18547	come	e55kamba	koːka	k oː k a
18548	count	e55kamba	-tala	t a l a
18549	dew	e55kamba	emwɛ	e m w ɛ
18550	die	e55kamba	-kẅa	k w a
18551	dog	e55kamba	ŋgiteː solo	ŋ g i t eː + s o l o
18552	drink	e55kamba	-ɲẅa	ɲ w a
18553	ear	e55kamba	koto	k o t o
18554	eat	e55kamba	-ya̋	j a
18555	egg	e55kamba	etumbe	e t u m b e
18556	elephant	e55kamba	nzɔȕ̏	n z ɔ u
18557	eye	e55kamba	iːðɔ	iː ð ɔ
18558	face	e55kamba	oðyo	o ð j o
18559	fall	e55kamba	-βaloka	β a l o k a
18560	fat, oil	e55kamba	maútȁ	m a u t a
18561	feather	e55kamba	(e)βwea, (e)wea  (Mk) ( osea  ( nzea) (   (eɲɛkɛ  (short tail f. of cock) (  etɛtɛma  (broad wing feathers of hawks) (  ewɔya  (small chicken f.) (  kaβwɛla ( kaβwela  (very small f.) (  mokɛka ( moleli  (tail feather of rooster)	e β w e a
18562	fingernail	e55kamba	waa	w a a
18563	fire	e55kamba	mwaki	m w a k i
18564	fire-wood	e55kamba	oko	o k o
18565	fish	e55kamba	ekoyo	e k o j o
18566	five	e55kamba	itaanɔ	i t a a n ɔ
18567	fly	e55kamba	kooloka	k o o l o k a
18568	four	e55kamba	iɲa	i ɲ a
18569	give	e55kamba	-nɛŋganɛ	n ɛ ŋ g a n ɛ
18570	goat	e55kamba	mboi	m b o i
18571	ground, soil	e55kamba	moðaŋga	m o ð a ŋ g a
18572	hair	e55kamba	osue	o s u e
18573	head	e55kamba	motwɛ̋	m o t w ɛ
18574	hear	e55kamba	kweɣwa	k w e ɣ w a
18575	heart	e55kamba	ŋgɔɔ	ŋ g ɔ ɔ
18576	horn	e55kamba	oβya	o β j a
18577	house	e55kamba	ɲomba	ɲ o m b a
18578	hunger	e55kamba	yoa	j o a
18579	intestine	e55kamba	yaa	j a a
18580	iron	e55kamba	kyoma	k j o m a
18581	kill	e55kamba	koːaa	k oː a a
18582	knee	e55kamba	elu	e l u
18583	knife	e55kamba	kaβyo	k a β j o
18584	know	e55kamba	-maɲȁ	m a ɲ a
18585	leaf	e55kamba	eðaŋgo	e ð a ŋ g o
18586	leg	e55kamba	koo	k o o
18587	liver	e55kamba	etɛma	e t ɛ m a
18588	louse	e55kamba	ndaa	n d a a
18589	man	e55kamba	-omɛ	o m ɛ
18590	moon	e55kamba	mwɛi	m w ɛ i
18591	mouth	e55kamba	kaɲẅa	k a ɲ w a
18592	name	e55kamba	(e)syetwa	e s j e t w a
18593	navel	e55kamba	mokɔɲɔ	m o k ɔ ɲ ɔ
18594	neck	e55kamba	ŋgiŋgɔ	ŋ g i ŋ g ɔ
18595	night	e55kamba	otuko	o t u k o
18596	nose	e55kamba	eɲoo	e ɲ o o
18597	one	e55kamba	-mwɛ̋	m w ɛ
18598	person	e55kamba	mōːn̏dȍ	m oː n d o
18599	rain	e55kamba	mbua	m b u a
18600	road	e55kamba	nzea	n z e a
18601	root	e55kamba	moi	m o i
18602	salt	e55kamba	moɲo	m o ɲ o
18603	sand	e55kamba	keðaŋgaðe	k e ð a ŋ g a ð e
18604	see	e55kamba	kwɔna	k w ɔ n a
18605	send	e55kamba	-toma	t o m a
18606	shame	e55kamba	nðɔni	n ð ɔ n i
18607	sing	e55kamba	-ina	i n a
18608	skin	e55kamba	kekɔndɛ	k e k ɔ n d ɛ
18609	sky	e55kamba	yayaya	j a j a j a
18610	sleep	e55kamba	tɔɔ	t ɔ ɔ
18611	smoke	e55kamba	syoki	s j o k i
18612	snake	e55kamba	nzoka	n z o k a
18613	spear	e55kamba	etúmɔ̏	e t u m ɔ
18614	steal	e55kamba	-ŋɛa	ŋ ɛ a
18615	stone	e55kamba	eβia	e β i a
18616	sun	e55kamba	syoa	s j o a
18617	tail	e55kamba	mweðɛ  /ram)  /  kesiðɛ  / kesisɛ  /  moðia  /  keðita  /of birds)  /  keua  /cattle and other large animals)  / okiŋga  /zebra)	m w e ð ɛ
18618	ten	e55kamba	ekómȉ	e k o m i
18619	three	e55kamba	itato	i t a t o
18620	tongue	e55kamba	oemɛ	o e m ɛ
18621	tooth	e55kamba	eɛɔ	e ɛ ɔ
18622	tree	e55kamba	mote	m o t e
18623	two	e55kamba	-ile	i l e
18624	urine	e55kamba	maumaɔ	m a u m a ɔ
18625	village	e55kamba	ndoá	n d o a
18626	vomit	e55kamba	-taβeka	t a β e k a
18627	walk	e55kamba	-tɛmbɛa	t ɛ m b ɛ a
18628	war	e55kamba	kao	k a o
18629	water	e55kamba	keɣwo	k e ɣ w o
18630	wind	e55kamba	okoŋgi	o k o ŋ g i
18631	woman	e55kamba	mondomoka	m o n d o m o k a
18632	animal	e55kambakitu	ɲama	ɲ a m a
18633	arm	e55kambakitu	kw'oko	k w o k o
18634	ashes	e55kambakitu	mou	m o u
18635	bark	e55kambakitu	ethendo	e t h e n d o
18636	bed	e55kambakitu	owee	o w e e
18637	belly	e55kambakitu	evu	e v u
18638	big	e55kambakitu	nene	n e n e
18639	bird	e55kambakitu	ɲoɲi	ɲ o ɲ i
18640	bite	e55kambakitu	kooma	k o o m a
18641	blood	e55kambakitu	nzakame	n z a k a m e
18642	bone	e55kambakitu	evende	e v e n d e
18643	breast	e55kambakitu	nondo	n o n d o
18644	burn	e55kambakitu	kwakana	k w a k a n a
18645	child	e55kambakitu	mwana	m w a n a
18646	cloud	e55kambakitu	etheo	e t h e o
18647	come	e55kambakitu	oka	o k a
18648	count	e55kambakitu	kotala	k o t a l a
18649	dew	e55kambakitu	Imwe	i m w e
18650	die	e55kambakitu	kokwa	k o k w a
18651	dog	e55kambakitu	ngite	n g i t e
18652	drink	e55kambakitu	kuɲwa	k u ɲ w a
18653	ear	e55kambakitu	koto	k o t o
18654	eat	e55kambakitu	ko-ya	k o j a
18655	egg	e55kambakitu	etumbe	e t u m b e
18656	elephant	e55kambakitu	nzou	n z o u
18657	eye	e55kambakitu	itho	i t h o
18658	face	e55kambakitu	othyo	o t h j o
18659	fall	e55kambakitu	kovaloka	k o v a l o k a
18660	fat, oil	e55kambakitu	mauta	m a u t a
18661	feather	e55kambakitu	mavwea	m a v w e a
18662	fingernail	e55kambakitu	mbwaa	m b w a a
18663	fire	e55kambakitu	mwaki	m w a k i
18664	fire-wood	e55kambakitu	ngo	n g o
18665	fish	e55kambakitu	ekoyo	e k o j o
18666	five	e55kambakitu	itano	i t a n o
18667	fly	e55kambakitu	kooloka	k o o l o k a
18668	four	e55kambakitu	iɲa	i ɲ a
18669	give	e55kambakitu	konengane?	k o n e n g a n e
18670	goat	e55kambakitu	mboi	m b o i
18671	ground, soil	e55kambakitu	moðanga	m o ð a n g a
18672	hair	e55kambakitu	nzue	n z u e
18673	head	e55kambakitu	motwe	m o t w e
18674	hear	e55kambakitu	kwew'a	k w e w a
18675	heart	e55kambakitu	ngoo	n g o o
18676	horn	e55kambakitu	mbya	m b j a
18677	house	e55kambakitu	ɲomba	ɲ o m b a
18678	hunger	e55kambakitu	nzaa	n z a a
18679	intestine	e55kambakitu	maa	m a a
18680	kill	e55kambakitu	kowaa	k o w a a
18681	knee	e55kambakitu	elu	e l u
18682	knife	e55kambakitu	kavyo	k a v j o
18683	know	e55kambakitu	komaɲa	k o m a ɲ a
18684	leaf	e55kambakitu	ethango	e t h a n g o
18685	leg	e55kambakitu	koo	k o o
18686	liver	e55kambakitu	etema	e t e m a
18687	louse	e55kambakitu	ndaa	n d a a
18688	man	e55kambakitu	moome	m o o m e
18689	moon	e55kambakitu	mwei	m w e i
18690	mouth	e55kambakitu	kaɲwa	k a ɲ w a
18691	name	e55kambakitu	isʸetʷa	i sʲ e tʷ a
18692	navel	e55kambakitu	mokoɲo	m o k o ɲ o
18693	neck	e55kambakitu	ngingo	n g i n g o
18694	night	e55kambakitu	otuko	o t u k o
18695	nose	e55kambakitu	eɲoo	e ɲ o o
18696	one	e55kambakitu	emwe	e m w e
18697	person	e55kambakitu	mondo	m o n d o
18698	rain	e55kambakitu	mbua	m b u a
18699	road	e55kambakitu	nzia	n z i a
