ID	Concept	Doculect	Value	Tokens
23317	burn	g39saghala	iβéle	i β e l e
23318	child	g39saghala	mwana	m w a n a
23319	cloud	g39saghala	iβeŋgu	i β e ŋ g u
23320	come	g39saghala	-ʤa	dʒ a
23321	count	g39saghala	-twála	t w a l a
23322	dew	g39saghala	manena	m a n e n a
23323	die	g39saghala	-fwa	f w a
23324	dog	g39saghala	ʧuʧu	tʃ u tʃ u
23325	drink	g39saghala	-nwa	n w a
23326	ear	g39saghala	kisikilo	k i s i k i l o
23327	eat	g39saghala	-lya	l j a
23328	egg	g39saghala	igi	i g i
23329	elephant	g39saghala	nʤovu	n dʒ o v u
23330	eye	g39saghala	izíso	i z i s o
23331	face	g39saghala	uʃu	u ʃ u
23332	fall	g39saghala	-bùduka	b u d u k a
23333	fat, oil	g39saghala	mavuta	m a v u t a
23334	feather	g39saghala	ikuʃu	i k u ʃ u
23335	fingernail	g39saghala	lwála	l w a l a
23336	fire	g39saghala	moto	m o t o
23337	fire-wood	g39saghala	lukuni	l u k u n i
23338	fish	g39saghala	ikumba	i k u m b a
23339	five	g39saghala	-sano	s a n o
23340	fly	g39saghala	-bùruka	b u r u k a
23341	four	g39saghala	ne	n e
23342	give	g39saghala	-háwa	h a w a
23343	goat	g39saghala	mbuzi	m b u z i
23344	ground, soil	g39saghala	uɗoŋgo	u ɗ o ŋ g o
23345	hair	g39saghala	sisíri	s i s i r i
23346	head	g39saghala	ʧôŋgó	tʃ o ŋ g o
23347	hear	g39saghala	-sikíla	s i k i l a
23348	heart	g39saghala	ŋgólo	ŋ g o l o
23349	horn	g39saghala	lwembe	l w e m b e
23350	house	g39saghala	ɲumba	ɲ u m b a
23351	hunger	g39saghala	nʤála	n dʒ a l a
23352	intestine	g39saghala	utumbo	u t u m b o
23353	iron	g39saghala	kizia	k i z i a
23354	kill	g39saghala	-uláɣa	u l a ɣ a
23355	knee	g39saghala	ŋgokóro	ŋ g o k o r o
23356	knife	g39saghala	ndaɣala	n d a ɣ a l a
23357	know	g39saghala	-máɲa	m a ɲ a
23358	leaf	g39saghala	iɲasi	i ɲ a s i
23359	leg	g39saghala	kiɣulu	k i ɣ u l u
23360	liver	g39saghala	itíma	i t i m a
23361	louse	g39saghala	índa	i n d a
23362	man	g39saghala	mlume	m l u m e
23363	moon	g39saghala	mwezi	m w e z i
23364	mouth	g39saghala	mlomu	m l o m u
23365	name	g39saghala	izina	i z i n a
23366	navel	g39saghala	kiduo	k i d u o
23367	night	g39saghala	kiro	k i r o
23368	nose	g39saghala	mbula	m b u l a
23369	one	g39saghala	kiro	k i r o
23370	person	g39saghala	mndu	m n d u
23371	rain	g39saghala	mvúla	m v u l a
23372	road	g39saghala	ŋgila	ŋ g i l a
23373	root	g39saghala	mrigiŋga	m r i g i ŋ g a
23374	salt	g39saghala	kiʃerere	k i ʃ e r e r e
23375	sand	g39saghala	msaŋga	m s a ŋ g a
23376	see	g39saghala	-óna	o n a
23377	send	g39saghala	-túma	t u m a
23378	shame	g39saghala	waya	w a j a
23379	sing	g39saghala	-ímba	i m b a
23380	skin	g39saghala	ŋgiŋgo	ŋ g i ŋ g o
23381	sky	g39saghala	mluŋguni	m l u ŋ g u n i
23382	sleep	g39saghala	hariŋa	h a r i ŋ a
23383	smoke	g39saghala	mosi	m o s i
23384	snake	g39saghala	ɲoka	ɲ o k a
23385	spear	g39saghala	mkuki	m k u k i
23386	steal	g39saghala	-íβa	i β a
23387	stone	g39saghala	iwe	i w e
23388	sun	g39saghala	iʤua	i dʒ u a
23389	tail	g39saghala	mkoba	m k o b a
23390	ten	g39saghala	ikumi	i k u m i
23391	three	g39saghala	-tatu	t a t u
23392	tongue	g39saghala	lúmi	l u m i
23393	tooth	g39saghala	iʤeɣo	i dʒ e ɣ o
23394	tree	g39saghala	mwiti	m w i t i
23395	two	g39saghala	-ili	i l i
23396	urine	g39saghala	koʤele makoʤo	k o dʒ e l e + m a k o dʒ o
23397	village	g39saghala	muzi	m u z i
23398	vomit	g39saghala	-kwéza	k w e z a
23399	walk	g39saghala	-séla	s e l a
23400	war	g39saghala	uta	u t a
23401	water	g39saghala	meʤi	m e dʒ i
23402	wind	g39saghala	mbeo	m b e o
23403	woman	g39saghala	muke	m u k e
23404	animal	g401mwani	ɲamaŋgalo	ɲ a m a ŋ g a l o
23405	arm	g401mwani	ŋkono	ŋ k o n o
23406	ashes	g401mwani	rivu	r i v u
23407	bark	g401mwani	papatu	p a p a t u
23408	bed	g401mwani	kinanda	k i n a n d a
23409	belly	g401mwani	tumbo	t u m b o
23410	big	g401mwani	kulu	k u l u
23411	bird	g401mwani	ɲuni	ɲ u n i
23412	bite	g401mwani	luma	l u m a
23413	blood	g401mwani	damu	d a m u
23414	bone	g401mwani	koŋgolo	k o ŋ g o l o
23415	breast	g401mwani	were	w e r e
23416	burn	g401mwani	luŋgula	l u ŋ g u l a
23417	child	g401mwani	mwana	m w a n a
23418	cloud	g401mwani	wiŋgu	w i ŋ g u
23419	come	g401mwani	ɟa	ɟ a
23420	count	g401mwani	walaŋga	w a l a ŋ g a
23421	dew	g401mwani	mande	m a n d e
23422	die	g401mwani	fwa	f w a
23423	dog	g401mwani	ímbwa	i m b w a
23424	drink	g401mwani	ɲwa	ɲ w a
23425	ear	g401mwani	sikíro	s i k i r o
23426	eat	g401mwani	rya	r j a
23427	egg	g401mwani	ri(h)i	r i h i
23428	elephant	g401mwani	nembo	n e m b o
23429	eye	g401mwani	riso	r i s o
23430	face	g401mwani	uso	u s o
23431	fall	g401mwani	gwa	g w a
23432	fat, oil	g401mwani	mafuta	m a f u t a
23433	feather	g401mwani	bululu	b u l u l u
23434	fingernail	g401mwani	lukombe	l u k o m b e
23435	fire	g401mwani	moto	m o t o
23436	fire-wood	g401mwani	lukuni	l u k u n i
23437	fish	g401mwani	inswi	i n s w i
23438	five	g401mwani	tano	t a n o
23439	fly	g401mwani	iruka	i r u k a
23440	four	g401mwani	ne	n e
23441	give	g401mwani	pa	p a
23442	goat	g401mwani	mbuzi	m b u z i
23443	ground, soil	g401mwani	nsaŋga	n s a ŋ g a
23444	hair	g401mwani	ɲwíri	ɲ w i r i
23445	head	g401mwani	kiswa	k i s w a
23446	hear	g401mwani	sikira	s i k i r a
23447	heart	g401mwani	moyo	m o j o
23448	horn	g401mwani	luɲaŋga	l u ɲ a ŋ g a
23449	house	g401mwani	ɲumba	ɲ u m b a
23450	hunger	g401mwani	nʤala	n dʒ a l a
23451	intestine	g401mwani	utumbo	u t u m b o
23452	iron	g401mwani	ʧuma	tʃ u m a
23453	kill	g401mwani	ulaya	u l a j a
23454	knee	g401mwani	lundi	l u n d i
23455	knife	g401mwani	kifyu	k i f j u
23456	know	g401mwani	iʤiwa	i dʒ i w a
23457	leaf	g401mwani	samba	s a m b a
23458	leg	g401mwani	mulu	m u l u
23459	liver	g401mwani	rini	r i n i
23460	louse	g401mwani	sawa	s a w a
23461	man	g401mwani	nlume	n l u m e
23462	moon	g401mwani	mwezi	m w e z i
23463	mouth	g401mwani	kaɲwa	k a ɲ w a
23464	name	g401mwani	zina	z i n a
23465	navel	g401mwani	ntoku	n t o k u
23466	neck	g401mwani	siŋgo	s i ŋ g o
23467	nose	g401mwani	mula	m u l a
23468	one	g401mwani	moɟa	m o ɟ a
23469	person	g401mwani	munu	m u n u
23470	rain	g401mwani	mvula	m v u l a
23471	road	g401mwani	nʤira	n dʒ i r a
23472	root	g401mwani	nzizi	n z i z i
23473	salt	g401mwani	muɲu	m u ɲ u
23474	sand	g401mwani	nsaŋga	n s a ŋ g a
23475	see	g401mwani	ona	o n a
23476	send	g401mwani	tuma	t u m a
23477	shame	g401mwani	aibu	a i b u
23478	sing	g401mwani	imba	i m b a
23479	skin	g401mwani	sambala	s a m b a l a
23480	sky	g401mwani	mbiŋgu	m b i ŋ g u
23481	sleep	g401mwani	usiŋgizi	u s i ŋ g i z i
23482	smoke	g401mwani	rosi	r o s i
23483	snake	g401mwani	ɲoka	ɲ o k a
23484	spear	g401mwani	ŋkuki	ŋ k u k i
23485	steal	g401mwani	iwa	i w a
23486	stone	g401mwani	riwe	r i w e
23487	sun	g401mwani	ʤua	dʒ u a
23488	tail	g401mwani	ŋkira	ŋ k i r a
23489	ten	g401mwani	kumi	k u m i
23490	three	g401mwani	natu	n a t u
23491	tongue	g401mwani	lilmi	l i l m i
23492	tooth	g401mwani	rino	r i n o
23493	tree	g401mwani	muti	m u t i
23494	two	g401mwani	wiri	w i r i
23495	urine	g401mwani	mikoʤo	m i k o dʒ o
23496	vomit	g401mwani	tapika	t a p i k a
23497	walk	g401mwani	enenda	e n e n d a
23498	war	g401mwani	vita	v i t a
23499	water	g401mwani	maɟi	m a ɟ i
23500	wind	g401mwani	mepo	m e p o
23501	woman	g401mwani	muka	m u k a
23598	animal	g41bajuni	n̪ama	n̪ a m a
23599	arm	g41bajuni	ŋkono	ŋ k o n o
23600	ashes	g41bajuni	ivu	i v u
23601	bark	g41bajuni	iganda	i g a n d a
23602	bed	g41bajuni	kiʧanda	k i tʃ a n d a
23603	belly	g41bajuni	iʧumbo	i tʃ u m b o
23604	big	g41bajuni	ku	k u
23605	bird	g41bajuni	n̪on̪i	n̪ o n̪ i
23606	bite	g41bajuni	uma	u m a
23607	blood	g41bajuni	damu	d a m u
23608	bone	g41bajuni	mfupa	m f u p a
23609	breast	g41bajuni	ivee	i v e e
23610	burn	g41bajuni	vaka	v a k a
23611	child	g41bajuni	mwana	m w a n a
23612	cloud	g41bajuni	iviŋgu	i v i ŋ g u
23613	come	g41bajuni	ya	j a
23614	count	g41bajuni	hesabu	h e s a b u
23615	dew	g41bajuni	umande	u m a n d e
23616	die	g41bajuni	fa	f a
23617	dog	g41bajuni	imbwa	i m b w a
23618	drink	g41bajuni	n̪wa	n̪ w a
23619	ear	g41bajuni	iʃikio	i ʃ i k i o
23620	eat	g41bajuni	la	l a
23621	egg	g41bajuni	iŋgi	i ŋ g i
23622	elephant	g41bajuni	nd̪ovu	n d̪ o v u
23623	eye	g41bajuni	yit̪o	j i t̪ o
23624	face	g41bajuni	vuso	v u s o
23625	fall	g41bajuni	aŋguka	a ŋ g u k a
23626	fat, oil	g41bajuni	mafuʧa	m a f u tʃ a
23627	feather	g41bajuni	ubele	u b e l e
23628	fingernail	g41bajuni	idoe	i d o e
23629	fire	g41bajuni	moʧo	m o tʃ o
23630	fire-wood	g41bajuni	kʰuni	kʰ u n i
23631	fish	g41bajuni	isi	i s i
23632	five	g41bajuni	t̪ano	t̪ a n o
23633	fly	g41bajuni	uka	u k a
23634	four	g41bajuni	nne	n n e
23635	give	g41bajuni	pa	p a
23636	goat	g41bajuni	mbuði	m b u ð i
23637	ground, soil	g41bajuni	uvoŋgo	u v o ŋ g o
23638	hair	g41bajuni	un̪ee	u n̪ e e
23639	head	g41bajuni	kit̪wa	k i t̪ w a
23640	hear	g41bajuni	sikia	s i k i a
23641	heart	g41bajuni	moyo	m o j o
23642	horn	g41bajuni	ipembe	i p e m b e
23643	house	g41bajuni	n̪umba	n̪ u m b a
23644	hunger	g41bajuni	nd̪aa	n d̪ a a
23645	intestine	g41bajuni	uʧumbo	u tʃ u m b o
23646	iron	g41bajuni	ʧuma	tʃ u m a
23647	kill	g41bajuni	vua	v u a
23648	knee	g41bajuni	igonʤo	i g o n dʒ o
23649	knife	g41bajuni	kisu	k i s u
23650	know	g41bajuni	iva	i v a
23651	leaf	g41bajuni	iyani	i j a n i
23652	leg	g41bajuni	iguu	i g u u
23653	liver	g41bajuni	iŋgi	i ŋ g i
23654	louse	g41bajuni	t̪ʰava	t̪ʰ a v a
23655	man	g41bajuni	mvuli	m v u l i
23656	moon	g41bajuni	mweði	m w e ð i
23657	mouth	g41bajuni	kan̪a	k a n̪ a
23658	name	g41bajuni	ʒina	ʒ i n a
23659	navel	g41bajuni	kikovu	k i k o v u
23660	neck	g41bajuni	mmio	m m i o
23661	nose	g41bajuni	pʰua	pʰ u a
23662	one	g41bajuni	moya	m o j a
23663	person	g41bajuni	nʧʰu	n tʃʰ u
23664	rain	g41bajuni	vua	v u a
23665	road	g41bajuni	nd̪ia	n d̪ i a
23666	root	g41bajuni	nði	n ð i
23667	salt	g41bajuni	mun̪u	m u n̪ u
23668	sand	g41bajuni	nt̪aŋga	n t̪ a ŋ g a
23669	see	g41bajuni	vona	v o n a
23670	send	g41bajuni	ʧuma	tʃ u m a
23671	shame	g41bajuni	aibu	a i b u
23672	sing	g41bajuni	imba	i m b a
23673	skin	g41bajuni	ŋgoði	ŋ g o ð i
23674	sky	g41bajuni	mbiŋgu	m b i ŋ g u
23675	sleep	g41bajuni	usin̪diði	u s i n̪ d i ð i
23676	smoke	g41bajuni	mosi	m o s i
23677	snake	g41bajuni	n̪oka	n̪ o k a
23678	spear	g41bajuni	ifumo	i f u m o
23679	steal	g41bajuni	ɟepa	ɟ e p a
23680	stone	g41bajuni	iɟiwe	i ɟ i w e
23681	sun	g41bajuni	yuva	j u v a
23682	tail	g41bajuni	ŋkia	ŋ k i a
23683	ten	g41bajuni	ikumi	i k u m i
23684	three	g41bajuni	ʧaʧu	tʃ a tʃ u
23685	tongue	g41bajuni	ulimi	u l i m i
23686	tooth	g41bajuni	yeɲo	j e ɲ o
23687	tree	g41bajuni	nʧi	n tʃ i
23688	two	g41bajuni	vili	v i l i
23689	urine	g41bajuni	mane	m a n e
23690	vomit	g41bajuni	ʧapika	tʃ a p i k a
23691	walk	g41bajuni	enenda	e n e n d a
23692	war	g41bajuni	ðiʧa	ð i tʃ a
23693	water	g41bajuni	mayi	m a j i
23694	wind	g41bajuni	upepo	u p e p o
23695	woman	g41bajuni	ŋke	ŋ k e
23696	animal	g42swahili	ɲama	ɲ a m a
23697	arm	g42swahili	kono	k o n o
23698	ashes	g42swahili	sizi	s i z i
23699	belly	g42swahili	tumbo	t u m b o
23700	big	g42swahili	kubwa	k u b w a
23701	bird	g42swahili	dege	d e g e
23702	bite	g42swahili	uma	u m a
23703	blood	g42swahili	damu	d a m u
23704	bone	g42swahili	fupa	f u p a
23705	breast	g42swahili	ziwa	z i w a
23706	burn	g42swahili	waka	w a k a
23707	child	g42swahili	mwana	m w a n a
23708	cloud	g42swahili	wingu	w i n g u
23709	come	g42swahili	ja	j a
23710	count	g42swahili	hesabu	h e s a b u
23711	dew	g42swahili	mande	m a n d e
23712	die	g42swahili	fa	f a
23713	dog	g42swahili	bwa	b w a
23714	drink	g42swahili	ɲwa	ɲ w a
23715	ear	g42swahili	sikio	s i k i o
23716	eat	g42swahili	la	l a
23717	egg	g42swahili	yai	j a i
23718	elephant	g42swahili	dovu	d o v u
23719	eye	g42swahili	jicho	j i tʃ o
23720	face	g42swahili	so	s o
23721	fall	g42swahili	anguka	a n g u k a
23722	fat, oil	g42swahili	futa	f u t a
23723	feather	g42swahili	ɲoya	ɲ o j a
23724	fingernail	g42swahili	kucha	k u tʃ a
23725	fire	g42swahili	oto	o t o
23726	fire-wood	g42swahili	kuni	k u n i
23727	fish	g42swahili	samaki	s a m a k i
23728	five	g42swahili	tano	t a n o
23729	fly	g42swahili	ruka	r u k a
23730	four	g42swahili	ne	n e
23731	give	g42swahili	pa	p a
23732	goat	g42swahili	buzi	b u z i
23733	ground, soil	g42swahili	dongo	d o n g o
23734	hair	g42swahili	ywele	j w e l e
23735	head	g42swahili	chwa	tʃ w a
23736	hear	g42swahili	sikia	s i k i a
23737	heart	g42swahili	oyo	o j o
23738	horn	g42swahili	pembe	p e m b e
23739	house	g42swahili	yumba	j u m b a
23740	hunger	g42swahili	jaa	j a a
23741	intestine	g42swahili	tumbo	t u m b o
23742	iron	g42swahili	chuma	tʃ u m a
23743	kill	g42swahili	ua	u a
23744	knee	g42swahili	goti	g o t i
23745	knife	g42swahili	su	s u
23746	know	g42swahili	jua	j u a
23747	leaf	g42swahili	jani	j a n i
23748	leg	g42swahili	guu	g u u
23749	liver	g42swahili	ini	i n i
23750	louse	g42swahili	chawa	tʃ a w a
23751	man	g42swahili	wanamume	w a n a m u m e
23752	moon	g42swahili	wezi	w e z i
23753	mouth	g42swahili	ɲwa	ɲ w a
23754	name	g42swahili	jina	j i n a
23755	navel	g42swahili	tovu	t o v u
23756	neck	g42swahili	ʃingo	ʃ i n g o
23757	night	g42swahili	siku	s i k u
23758	nose	g42swahili	pua	p u a
23759	one	g42swahili	moja	m o j a
23760	person	g42swahili	tu	t u
23761	rain	g42swahili	vua	v u a
23762	road	g42swahili	jia	j i a
23763	root	g42swahili	zizi	z i z i
23764	salt	g42swahili	muɲu	m u ɲ u
23765	sand	g42swahili	changa	tʃ a n g a
23766	see	g42swahili	ona	o n a
23767	send	g42swahili	tuma	t u m a
23768	shame	g42swahili	aibu	a i b u
23769	sing	g42swahili	imba	i m b a
23770	skin	g42swahili	gozi	g o z i
23771	sky	g42swahili	bingu	b i n g u
23772	sleep	g42swahili	singizi	s i n g i z i
23773	smoke	g42swahili	oʃi	o ʃ i
23774	snake	g42swahili	yoka	j o k a
23775	spear	g42swahili	kuki	k u k i
23776	steal	g42swahili	iba	i b a
23777	stone	g42swahili	jiwe	j i w e
23778	sun	g42swahili	jua	j u a
23779	tail	g42swahili	kia	k i a
23780	ten	g42swahili	kumi	k u m i
23781	three	g42swahili	tatu	t a t u
23782	tongue	g42swahili	limi	l i m i
23783	tooth	g42swahili	jino	j i n o
23784	tree	g42swahili	ti	t i
23785	two	g42swahili	bili	b i l i
23786	urine	g42swahili	kojo	k o j o
23787	village	g42swahili	jiji	j i j i
23788	vomit	g42swahili	tapika	t a p i k a
23789	walk	g42swahili	tembea	t e m b e a
23790	war	g42swahili	ta	t a
23791	water	g42swahili	ji	j i
23792	wind	g42swahili	pepo	p e p o
23793	woman	g42swahili	wanamke	w a n a m k e
23794	animal	g42aamu	ɲama	ɲ a m a
23795	arm	g42aamu	mkono	m k o n o
23796	ashes	g42aamu	ivu	i v u
23797	bark	g42aamu	gome	g o m e
23798	bed	g42aamu	kitanda	k i t a n d a
23799	belly	g42aamu	tumbo	t u m b o
23800	big	g42aamu	kuu	k u u
23801	bird	g42aamu	ɲuni	ɲ u n i
23802	bite	g42aamu	uma	u m a
23803	blood	g42aamu	damu	d a m u
23804	bone	g42aamu	mfupa	m f u p a
23805	breast	g42aamu	bubu	b u b u
23806	burn	g42aamu	waka	w a k a
23807	child	g42aamu	mwana	m w a n a
23808	cloud	g42aamu	uwiŋgu	u w i ŋ g u
23809	come	g42aamu	ya	j a
23810	count	g42aamu	hesabu	h e s a b u
23811	dew	g42aamu	umande	u m a n d e
23812	die	g42aamu	fa	f a
23813	dog	g42aamu	mbwa	m b w a
23814	drink	g42aamu	nwa	n w a
23815	ear	g42aamu	ʃikio	ʃ i k i o
23816	eat	g42aamu	la	l a
23817	egg	g42aamu	yai	j a i
23818	elephant	g42aamu	nd̪ovu	n d̪ o v u
23819	eye	g42aamu	it̪o	i t̪ o
23820	face	g42aamu	uso	u s o
23821	fall	g42aamu	aŋguka	a ŋ g u k a
23822	fat, oil	g42aamu	mafuta	m a f u t a
23823	feather	g42aamu	ubele	u b e l e
23824	fingernail	g42aamu	uɲaa	u ɲ a a
23825	fire	g42aamu	moto	m o t o
23826	fire-wood	g42aamu	kʰuni	kʰ u n i
23827	fish	g42aamu	nsi	n s i
23828	five	g42aamu	t̪ano	t̪ a n o
23829	fly	g42aamu	uka	u k a
23830	four	g42aamu	nne	n n e
23831	give	g42aamu	pa	p a
23832	goat	g42aamu	mbuzi	m b u z i
23833	ground, soil	g42aamu	uoŋgo	u o ŋ g o
23834	hair	g42aamu	uɲee	u ɲ e e
23835	head	g42aamu	kit̪wa	k i t̪ w a
23836	hear	g42aamu	sikia	s i k i a
23837	heart	g42aamu	moyo	m o j o
23838	horn	g42aamu	pʰembe	pʰ e m b e
23839	house	g42aamu	ɲumba	ɲ u m b a
23840	hunger	g42aamu	nd̪aa	n d̪ a a
23841	intestine	g42aamu	utumbo	u t u m b o
23842	iron	g42aamu	ʧuma	tʃ u m a
23843	kill	g42aamu	ua	u a
23844	knee	g42aamu	ond̪o	o n d̪ o
23845	knife	g42aamu	kisu	k i s u
23846	know	g42aamu	yua	j u a
23847	leaf	g42aamu	yani	j a n i
23848	leg	g42aamu	guu	g u u
23849	liver	g42aamu	ini	i n i
23850	louse	g42aamu	t̪ʰawa	t̪ʰ a w a
23851	man	g42aamu	mvuli	m v u l i
23852	moon	g42aamu	mwezi	m w e z i
23853	mouth	g42aamu	kanwa	k a n w a
23854	name	g42aamu	ina	i n a
23855	navel	g42aamu	kitovu	k i t o v u
23856	neck	g42aamu	ʃiŋgo	ʃ i ŋ g o
23857	nose	g42aamu	pʰua	pʰ u a
23858	one	g42aamu	moya	m o j a
23859	person	g42aamu	mtʰu	m tʰ u
23860	rain	g42aamu	mvua	m v u a
23861	road	g42aamu	nd̪ia	n d̪ i a
23862	root	g42aamu	mzi	m z i
23863	salt	g42aamu	muɲu	m u ɲ u
23864	sand	g42aamu	mt̪aŋga	m t̪ a ŋ g a
23865	see	g42aamu	ona	o n a
23866	send	g42aamu	tuma	t u m a
23867	shame	g42aamu	aibu	a i b u
23868	sing	g42aamu	imba	i m b a
23869	skin	g42aamu	ŋgozi	ŋ g o z i
23870	sky	g42aamu	mbiŋgu	m b i ŋ g u
23871	sleep	g42aamu	usin̪dizi	u s i n̪ d i z i
23872	smoke	g42aamu	moʃi	m o ʃ i
23873	snake	g42aamu	ɲoka	ɲ o k a
23874	spear	g42aamu	fumo	f u m o
23875	steal	g42aamu	iva	i v a
23876	stone	g42aamu	ɟiwe	ɟ i w e
23877	sun	g42aamu	yua	j u a
23878	tail	g42aamu	mkia	m k i a
23879	ten	g42aamu	kumi	k u m i
23880	three	g42aamu	tatu	t a t u
23881	tongue	g42aamu	ulimi	u l i m i
23882	tooth	g42aamu	ino	i n o
23883	tree	g42aamu	mti	m t i
23884	two	g42aamu	ili	i l i
23885	urine	g42aamu	mkoyo	m k o j o
23886	vomit	g42aamu	tapika	t a p i k a
23887	walk	g42aamu	enenda	e n e n d a
23888	war	g42aamu	zita	z i t a
23889	water	g42aamu	mai	m a i
23890	wind	g42aamu	upepo	u p e p o
23891	woman	g42aamu	mke	m k e
23892	animal	g42dunguja	mɲama	m ɲ a m a
23893	arm	g42dunguja	mkono	m k o n o
23894	ashes	g42dunguja	ɟivu	ɟ i v u
23895	bark	g42dunguja	gome	g o m e
23896	bed	g42dunguja	kitanda	k i t a n d a
23897	belly	g42dunguja	tumbo	t u m b o
23898	big	g42dunguja	kubwa	k u b w a
23899	bird	g42dunguja	ndege	n d e g e
23900	bite	g42dunguja	uma	u m a
23901	blood	g42dunguja	damu	d a m u
23902	bone	g42dunguja	mfupa	m f u p a
23903	breast	g42dunguja	ziwa	z i w a
23904	burn	g42dunguja	waka	w a k a
23905	child	g42dunguja	mwana	m w a n a
23906	cloud	g42dunguja	wiŋgu	w i ŋ g u
23907	come	g42dunguja	ɟa	ɟ a
23908	count	g42dunguja	hesabu	h e s a b u
23909	dew	g42dunguja	umande	u m a n d e
23910	die	g42dunguja	fa	f a
23911	dog	g42dunguja	mbwa	m b w a
23912	drink	g42dunguja	ɲwa	ɲ w a
23913	ear	g42dunguja	sikio	s i k i o
23914	eat	g42dunguja	la	l a
23915	egg	g42dunguja	yai	j a i
23916	elephant	g42dunguja	ndovu	n d o v u
23917	eye	g42dunguja	ɟiʧo	ɟ i tʃ o
23918	face	g42dunguja	uso	u s o
23919	fall	g42dunguja	aŋguka	a ŋ g u k a
23920	fat, oil	g42dunguja	mafuta	m a f u t a
23921	feather	g42dunguja	uɲoya	u ɲ o j a
23922	fingernail	g42dunguja	kuʧa	k u tʃ a
23923	fire	g42dunguja	moto	m o t o
23924	fire-wood	g42dunguja	kuni	k u n i
23925	fish	g42dunguja	samaki	s a m a k i
23926	five	g42dunguja	tano	t a n o
23927	fly	g42dunguja	ruka	r u k a
23928	four	g42dunguja	nne	n n e
23929	give	g42dunguja	pa	p a
23930	goat	g42dunguja	mbuzi	m b u z i
23931	ground, soil	g42dunguja	uɗoŋgo	u ɗ o ŋ g o
23932	hair	g42dunguja	ɲwele	ɲ w e l e
23933	head	g42dunguja	kiʧwa	k i tʃ w a
23934	hear	g42dunguja	sikia	s i k i a
23935	heart	g42dunguja	moyo	m o j o
23936	horn	g42dunguja	pembe	p e m b e
23937	house	g42dunguja	ɲumba	ɲ u m b a
23938	hunger	g42dunguja	nʤaa	n dʒ a a
23939	intestine	g42dunguja	utumbo	u t u m b o
23940	iron	g42dunguja	ʧuma	tʃ u m a
23941	kill	g42dunguja	ua	u a
23942	knee	g42dunguja	goti	g o t i
23943	knife	g42dunguja	kisu	k i s u
23944	know	g42dunguja	ɟua	ɟ u a
23945	leaf	g42dunguja	ɟani	ɟ a n i
23946	leg	g42dunguja	mguu	m g u u
23947	liver	g42dunguja	ini	i n i
23948	louse	g42dunguja	ʧawa	tʃ a w a
23949	man	g42dunguja	mwanamume	m w a n a m u m e
23950	moon	g42dunguja	mwezi	m w e z i
23951	mouth	g42dunguja	kiɲwa	k i ɲ w a
23952	name	g42dunguja	ɟina	ɟ i n a
23953	navel	g42dunguja	kitovu	k i t o v u
23954	neck	g42dunguja	ʃiŋgo	ʃ i ŋ g o
23955	nose	g42dunguja	pua	p u a
23956	one	g42dunguja	moɟa	m o ɟ a
23957	person	g42dunguja	mtu	m t u
23958	rain	g42dunguja	mvua	m v u a
23959	road	g42dunguja	nʤia	n dʒ i a
23960	root	g42dunguja	mzizi	m z i z i
23961	salt	g42dunguja	ʧumvi	tʃ u m v i
23962	sand	g42dunguja	mʧaŋga	m tʃ a ŋ g a
23963	see	g42dunguja	ona	o n a
23964	send	g42dunguja	tuma	t u m a
23965	shame	g42dunguja	aibu	a i b u
23966	sing	g42dunguja	imba	i m b a
23967	skin	g42dunguja	ŋgozi	ŋ g o z i
23968	sky	g42dunguja	mbiŋgu	m b i ŋ g u
23969	sleep	g42dunguja	usiŋgizi	u s i ŋ g i z i
23970	smoke	g42dunguja	moʃi	m o ʃ i
23971	snake	g42dunguja	ɲoka	ɲ o k a
23972	spear	g42dunguja	mkuki	m k u k i
23973	steal	g42dunguja	iɓa	i ɓ a
23974	stone	g42dunguja	ɟiwe	ɟ i w e
23975	sun	g42dunguja	ɟua	ɟ u a
23976	tail	g42dunguja	mkia	m k i a
23977	ten	g42dunguja	kumi	k u m i
23978	three	g42dunguja	tatu	t a t u
23979	tongue	g42dunguja	ulimi	u l i m i
23980	tooth	g42dunguja	ɟino	ɟ i n o
23981	tree	g42dunguja	mti	m t i
23982	two	g42dunguja	wili	w i l i
23983	urine	g42dunguja	mkoɟo	m k o ɟ o
23984	vomit	g42dunguja	tapika	t a p i k a
23985	walk	g42dunguja	tembea: enda	t e m b e aː + e n d a
23986	war	g42dunguja	vita	v i t a
23987	water	g42dunguja	maɟi	m a ɟ i
23988	wind	g42dunguja	upepo	u p e p o
23989	woman	g42dunguja	mwanamke	m w a n a m k e
24172	animal	g44angazija	iɲama	i ɲ a m a
24173	arm	g44angazija	mhóno	m h o n o
24174	ashes	g44angazija	vú	v u
24175	bark	g44angazija	gozi	g o z i
24176	bed	g44angazija	itʳánɗa	i ʈ a n ɗ a
24177	belly	g44angazija	(m)mɓa	m m ɓ a
24178	big	g44angazija	-kúu	k u u
24179	bird	g44angazija	nùni	n u n i
24180	bite	g44angazija	-kaza máɲo	k a z a + m a ɲ o
24181	blood	g44angazija	damu	d a m u
24182	bone	g44angazija	ʃíɓa	ʃ i ɓ a
24183	breast	g44angazija	ɓéle	ɓ e l e
24184	burn	g44angazija	-βa	β a
24185	child	g44angazija	mwána	m w a n a
24186	cloud	g44angazija	ɓiŋgu	ɓ i ŋ g u
24187	come	g44angazija	-ʤa	dʒ a
